date,year,month,month_num,state,crime_type,latitude,longitude,fatalities
2020-05-28,2020,May,5,Rivers,Assault,4.7154,6.6753,2
2020-05-28,2020,May,5,Kaduna,Drug Trafficking,10.9807,7.0694,3
2020-05-28,2020,May,5,Delta,Cult Clash,5.9316,5.6075,0
2020-05-28,2020,May,5,Borno,Homicide,11.3426,13.2712,1
2020-05-29,2020,May,5,Zamfara,Cybercrime,12.5109,6.6657,0
2020-05-29,2020,May,5,Kano,Burglary,11.6346,8.9589,3
2020-05-29,2020,May,5,Delta,Drug Trafficking,5.5252,6.3841,0
2020-05-29,2020,May,5,Niger,Cybercrime,9.9196,6.6208,1
2020-05-29,2020,May,5,Kano,Kidnapping,12.025,8.8621,0
2020-05-29,2020,May,5,Lagos,Burglary,6.8822,3.2006,0
2020-05-30,2020,May,5,Oyo,Kidnapping,8.2908,4.0049,2
2020-05-31,2020,May,5,Abuja (FCT),Armed Robbery,9.081,7.6021,1
2020-05-31,2020,May,5,Lagos,Homicide,6.4788,2.9287,2
2020-06-01,2020,June,6,Kano,Drug Trafficking,12.1736,8.9646,1
2020-06-01,2020,June,6,Oyo,Kidnapping,7.611,3.9555,0
2020-06-01,2020,June,6,Abuja (FCT),Burglary,9.4935,7.0955,0
2020-06-01,2020,June,6,Borno,Cult Clash,11.7826,13.4612,3
2020-06-02,2020,June,6,Kaduna,Cult Clash,10.1877,7.689,0
2020-06-02,2020,June,6,Borno,Assault,11.3353,13.283,0
2020-06-02,2020,June,6,Borno,Homicide,11.3473,12.8115,0
2020-06-02,2020,June,6,Lagos,Cybercrime,6.0743,3.6395,1
2020-06-03,2020,June,6,Delta,Armed Robbery,5.1459,5.6064,1
2020-06-03,2020,June,6,Anambra,Terrorism,6.376,6.9326,0
2020-06-03,2020,June,6,Enugu,Terrorism,6.0992,8.0129,2
2020-06-03,2020,June,6,Abuja (FCT),Cult Clash,8.636,7.3813,1
2020-06-04,2020,June,6,Abuja (FCT),Terrorism,9.2153,7.8213,0
2020-06-04,2020,June,6,Enugu,Assault,6.6258,7.8682,0
2020-06-05,2020,June,6,Delta,Armed Robbery,5.6931,5.9186,0
2020-06-05,2020,June,6,Anambra,Drug Trafficking,5.7776,6.8756,0
2020-06-05,2020,June,6,Edo,Cybercrime,6.4507,5.2221,3
2020-06-06,2020,June,6,Kano,Assault,12.1537,8.3938,2
2020-06-06,2020,June,6,Borno,Kidnapping,11.4097,13.5884,0
2020-06-06,2020,June,6,Lagos,Drug Trafficking,6.6691,3.8566,0
2020-06-06,2020,June,6,Abuja (FCT),Assault,8.6687,7.8324,1
2020-06-07,2020,June,6,Imo,Burglary,5.6106,7.4514,2
2020-06-08,2020,June,6,Lagos,Kidnapping,6.9285,3.6558,4
2020-06-09,2020,June,6,Oyo,Cybercrime,8.341,4.3923,0
2020-06-09,2020,June,6,Rivers,Cybercrime,4.7404,7.3128,0
2020-06-10,2020,June,6,Lagos,Assault,6.2694,2.8917,2
2020-06-11,2020,June,6,Lagos,Armed Robbery,6.3154,3.1921,1
2020-06-11,2020,June,6,Kano,Armed Robbery,11.5212,8.3077,0
2020-06-12,2020,June,6,Rivers,Assault,4.8721,6.863,1
2020-06-12,2020,June,6,Borno,Cybercrime,12.3021,13.463,0
2020-06-13,2020,June,6,Zamfara,Terrorism,12.0611,6.3412,4
2020-06-13,2020,June,6,Lagos,Burglary,6.624,3.6113,4
2020-06-14,2020,June,6,Rivers,Drug Trafficking,4.454,6.7811,1
2020-06-15,2020,June,6,Abuja (FCT),Assault,9.4537,7.8418,0
2020-06-16,2020,June,6,Lagos,Kidnapping,6.9045,3.6869,5
2020-06-16,2020,June,6,Anambra,Armed Robbery,5.993,7.0989,0
2020-06-17,2020,June,6,Plateau,Kidnapping,9.5144,9.026,1
2020-06-18,2020,June,6,Lagos,Terrorism,6.1708,2.9272,0
2020-06-18,2020,June,6,Enugu,Cult Clash,6.6464,7.5272,2
2020-06-18,2020,June,6,Abuja (FCT),Cybercrime,8.8987,7.4364,2
2020-06-18,2020,June,6,Abuja (FCT),Cybercrime,8.9295,7.7341,0
2020-06-18,2020,June,6,Plateau,Terrorism,9.2836,9.8134,0
2020-06-19,2020,June,6,Lagos,Cybercrime,6.8982,2.9478,0
2020-06-19,2020,June,6,Rivers,Homicide,4.8068,6.9596,0
2020-06-20,2020,June,6,Borno,Kidnapping,12.0964,12.9228,3
2020-06-20,2020,June,6,Rivers,Drug Trafficking,4.411,6.7191,2
2020-06-21,2020,June,6,Kaduna,Burglary,10.989,7.5487,0
2020-06-21,2020,June,6,Lagos,Burglary,6.9585,3.3901,0
2020-06-21,2020,June,6,Rivers,Homicide,4.966,7.36,3
2020-06-21,2020,June,6,Rivers,Assault,4.6439,6.8185,0
2020-06-21,2020,June,6,Kaduna,Armed Robbery,10.3058,7.3902,1
2020-06-22,2020,June,6,Plateau,Cult Clash,9.5251,9.6244,0
2020-06-22,2020,June,6,Lagos,Armed Robbery,6.7289,3.6562,2
2020-06-22,2020,June,6,Lagos,Fraud,6.334,3.2559,2
2020-06-22,2020,June,6,Plateau,Cybercrime,8.8525,9.1015,0
2020-06-22,2020,June,6,Rivers,Assault,4.3881,7.4843,1
2020-06-23,2020,June,6,Edo,Drug Trafficking,5.9691,5.1997,1
2020-06-23,2020,June,6,Delta,Burglary,5.2244,6.0174,1
2020-06-23,2020,June,6,Kano,Burglary,11.5574,8.5298,0
2020-06-23,2020,June,6,Rivers,Cybercrime,4.8369,7.257,1
2020-06-24,2020,June,6,Oyo,Fraud,7.3715,4.3535,2
2020-06-25,2020,June,6,Kaduna,Burglary,10.6707,7.6397,5
2020-06-25,2020,June,6,Lagos,Fraud,6.8151,2.9952,3
2020-06-27,2020,June,6,Anambra,Drug Trafficking,6.109,6.8344,0
2020-06-28,2020,June,6,Sokoto,Drug Trafficking,13.3118,4.8514,1
2020-06-28,2020,June,6,Lagos,Kidnapping,6.5609,3.3256,1
2020-06-28,2020,June,6,Lagos,Fraud,6.8349,3.8468,5
2020-06-28,2020,June,6,Kaduna,Burglary,10.5847,7.7898,0
2020-06-28,2020,June,6,Zamfara,Terrorism,11.9502,6.2996,0
2020-06-29,2020,June,6,Kebbi,Drug Trafficking,11.0305,4.0822,1
2020-06-30,2020,June,6,Lagos,Drug Trafficking,6.2696,3.5099,1
2020-06-30,2020,June,6,Delta,Burglary,5.0612,5.4218,2
2020-06-30,2020,June,6,Plateau,Drug Trafficking,9.2603,9.2619,0
2020-07-01,2020,July,7,Bauchi,Assault,10.3985,9.9557,1
2020-07-02,2020,July,7,Imo,Burglary,5.59,7.1836,0
2020-07-02,2020,July,7,Oyo,Cult Clash,8.1644,3.8818,0
2020-07-02,2020,July,7,Lagos,Cybercrime,6.1786,3.8314,1
2020-07-02,2020,July,7,Delta,Homicide,5.6843,5.6309,1
2020-07-03,2020,July,7,Abuja (FCT),Fraud,8.9997,7.7076,0
2020-07-03,2020,July,7,Imo,Kidnapping,5.3565,7.3486,1
2020-07-03,2020,July,7,Imo,Cult Clash,5.1933,6.6779,2
2020-07-04,2020,July,7,Abuja (FCT),Assault,8.7221,7.6448,0
2020-07-04,2020,July,7,Kano,Cybercrime,12.302,8.4519,0
2020-07-04,2020,July,7,Kano,Cybercrime,11.6868,8.4934,0
2020-07-04,2020,July,7,Zamfara,Burglary,12.5215,6.3319,0
2020-07-05,2020,July,7,Borno,Assault,11.4479,12.7493,0
2020-07-05,2020,July,7,Kaduna,Homicide,10.1929,7.3682,3
2020-07-05,2020,July,7,Oyo,Terrorism,8.1818,3.5265,0
2020-07-06,2020,July,7,Cross River,Terrorism,6.2776,8.65,0
2020-07-06,2020,July,7,Kano,Assault,11.5074,8.4003,0
2020-07-07,2020,July,7,Lagos,Cybercrime,6.1074,3.6035,1
2020-07-07,2020,July,7,Borno,Fraud,12.1401,13.4126,0
2020-07-07,2020,July,7,Abuja (FCT),Armed Robbery,9.5148,7.1488,0
2020-07-07,2020,July,7,Abuja (FCT),Kidnapping,8.9251,7.4501,0
2020-07-07,2020,July,7,Abuja (FCT),Drug Trafficking,9.147,7.4677,0
2020-07-08,2020,July,7,Sokoto,Drug Trafficking,13.0415,5.577,0
2020-07-08,2020,July,7,Lagos,Homicide,6.6398,3.432,0
2020-07-09,2020,July,7,Delta,Fraud,5.4505,5.9069,0
2020-07-09,2020,July,7,Delta,Cybercrime,5.997,5.6984,3
2020-07-09,2020,July,7,Anambra,Cult Clash,6.0589,7.4223,3
2020-07-09,2020,July,7,Oyo,Armed Robbery,8.3132,3.6867,2
2020-07-09,2020,July,7,Lagos,Assault,6.1177,3.3166,1
2020-07-09,2020,July,7,Borno,Homicide,11.9547,13.3671,0
2020-07-09,2020,July,7,Borno,Terrorism,11.844,13.4141,0
2020-07-09,2020,July,7,Borno,Cybercrime,11.5556,13.0563,0
2020-07-10,2020,July,7,Plateau,Kidnapping,9.2199,9.2538,2
2020-07-10,2020,July,7,Abuja (FCT),Cult Clash,9.1452,6.9915,0
2020-07-10,2020,July,7,Lagos,Drug Trafficking,6.7088,3.5028,1
2020-07-10,2020,July,7,Borno,Kidnapping,11.44,13.166,0
2020-07-10,2020,July,7,Oyo,Burglary,8.1684,4.1844,1
2020-07-11,2020,July,7,Kebbi,Cybercrime,11.1624,4.1943,4
2020-07-12,2020,July,7,Delta,Assault,5.2566,5.5292,0
2020-07-12,2020,July,7,Lagos,Terrorism,6.4891,3.5995,2
2020-07-12,2020,July,7,Imo,Kidnapping,5.6708,6.7259,0
2020-07-13,2020,July,7,Abuja (FCT),Armed Robbery,9.2938,7.1809,1
2020-07-13,2020,July,7,Delta,Armed Robbery,5.8619,5.8138,0
2020-07-14,2020,July,7,Rivers,Terrorism,4.5004,6.6904,0
2020-07-14,2020,July,7,Abuja (FCT),Homicide,9.1954,7.7613,5
2020-07-15,2020,July,7,Oyo,Cybercrime,8.1435,4.0373,0
2020-07-15,2020,July,7,Kano,Armed Robbery,11.8866,8.7542,0
2020-07-15,2020,July,7,Abuja (FCT),Terrorism,9.0999,6.9838,0
2020-07-15,2020,July,7,Lagos,Kidnapping,6.1434,2.8853,2
2020-07-16,2020,July,7,Imo,Cult Clash,5.1167,7.4475,2
2020-07-17,2020,July,7,Imo,Cybercrime,5.402,7.2525,0
2020-07-17,2020,July,7,Delta,Terrorism,5.0577,5.5695,0
2020-07-17,2020,July,7,Lagos,Burglary,6.1101,3.223,1
2020-07-18,2020,July,7,Oyo,Armed Robbery,8.3307,4.005,1
2020-07-18,2020,July,7,Kaduna,Homicide,10.8269,7.0809,3
2020-07-18,2020,July,7,Niger,Kidnapping,9.5847,6.7978,1
2020-07-18,2020,July,7,Rivers,Homicide,4.4269,6.9927,1
2020-07-19,2020,July,7,Imo,Cybercrime,5.4492,7.5276,0
2020-07-19,2020,July,7,Lagos,Armed Robbery,6.8238,3.7473,1
2020-07-19,2020,July,7,Borno,Assault,11.7312,13.3536,0
2020-07-19,2020,July,7,Imo,Burglary,5.4975,6.8133,2
2020-07-19,2020,July,7,Borno,Homicide,11.9869,13.0525,0
2020-07-19,2020,July,7,Enugu,Drug Trafficking,6.009,8.0457,2
2020-07-19,2020,July,7,Kano,Cult Clash,11.9249,8.6791,3
2020-07-19,2020,July,7,Delta,Terrorism,5.925,6.3189,1
2020-07-19,2020,July,7,Rivers,Homicide,4.9016,6.7306,0
2020-07-20,2020,July,7,Borno,Terrorism,12.1361,13.3724,2
2020-07-20,2020,July,7,Anambra,Terrorism,6.4813,7.1409,0
2020-07-20,2020,July,7,Lagos,Burglary,6.1591,3.2435,1
2020-07-21,2020,July,7,Rivers,Cult Clash,5.1649,6.9933,1
2020-07-21,2020,July,7,Borno,Drug Trafficking,12.0576,13.6356,0
2020-07-22,2020,July,7,Kano,Cult Clash,11.8274,8.8058,2
2020-07-22,2020,July,7,Abuja (FCT),Terrorism,8.7064,7.648,0
2020-07-23,2020,July,7,Kaduna,Kidnapping,10.5199,7.5418,5
2020-07-24,2020,July,7,Kebbi,Homicide,11.2421,3.9745,1
2020-07-24,2020,July,7,Bauchi,Drug Trafficking,10.3017,9.8805,0
2020-07-24,2020,July,7,Kano,Cybercrime,11.6422,8.2152,1
2020-07-24,2020,July,7,Abuja (FCT),Cybercrime,8.9898,7.616,0
2020-07-24,2020,July,7,Abuja (FCT),Assault,9.122,7.0583,0
2020-07-25,2020,July,7,Abuja (FCT),Armed Robbery,8.852,7.7812,1
2020-07-26,2020,July,7,Oyo,Cybercrime,8.1523,3.5931,3
2020-07-26,2020,July,7,Kano,Burglary,11.8418,9.0296,2
2020-07-26,2020,July,7,Abuja (FCT),Assault,9.0073,7.0961,1
2020-07-26,2020,July,7,Lagos,Drug Trafficking,6.0454,3.5567,0
2020-07-26,2020,July,7,Lagos,Burglary,6.6803,3.2837,2
2020-07-27,2020,July,7,Enugu,Drug Trafficking,6.1332,7.9345,0
2020-07-27,2020,July,7,Rivers,Drug Trafficking,4.9939,7.5383,0
2020-07-27,2020,July,7,Lagos,Armed Robbery,6.276,3.6861,5
2020-07-27,2020,July,7,Kebbi,Armed Robbery,11.677,4.0516,0
2020-07-29,2020,July,7,Niger,Assault,9.4975,6.6456,0
2020-07-29,2020,July,7,Abuja (FCT),Drug Trafficking,9.3874,7.739,0
2020-07-29,2020,July,7,Kaduna,Fraud,10.7032,7.9142,0
2020-07-29,2020,July,7,Plateau,Homicide,8.7475,9.0653,0
2020-07-29,2020,July,7,Abuja (FCT),Cybercrime,8.6566,7.5595,0
2020-07-30,2020,July,7,Lagos,Fraud,6.5894,3.7216,0
2020-07-30,2020,July,7,Sokoto,Fraud,12.5408,4.818,1
2020-07-30,2020,July,7,Abuja (FCT),Cult Clash,8.7274,7.0113,1
2020-07-31,2020,July,7,Kebbi,Cult Clash,11.3063,4.6821,0
2020-07-31,2020,July,7,Lagos,Drug Trafficking,6.4118,3.4797,3
2020-07-31,2020,July,7,Kano,Kidnapping,12.1865,8.0979,0
2020-07-31,2020,July,7,Kaduna,Kidnapping,10.9675,6.9531,2
2020-08-01,2020,August,8,Abuja (FCT),Burglary,9.4965,7.5687,4
2020-08-01,2020,August,8,Kaduna,Burglary,10.2025,7.3971,1
2020-08-02,2020,August,8,Rivers,Assault,4.3898,6.7199,0
2020-08-02,2020,August,8,Abuja (FCT),Kidnapping,9.5324,7.006,0
2020-08-02,2020,August,8,Oyo,Terrorism,7.8616,4.051,0
2020-08-02,2020,August,8,Oyo,Terrorism,8.1777,3.4396,1
2020-08-02,2020,August,8,Delta,Assault,5.5148,6.223,1
2020-08-04,2020,August,8,Imo,Drug Trafficking,5.5099,6.8311,2
2020-08-04,2020,August,8,Zamfara,Drug Trafficking,11.7594,6.2173,0
2020-08-05,2020,August,8,Imo,Cult Clash,5.3911,7.0253,0
2020-08-05,2020,August,8,Kano,Kidnapping,12.0772,8.2024,4
2020-08-06,2020,August,8,Kebbi,Drug Trafficking,11.2314,4.3052,1
2020-08-06,2020,August,8,Kaduna,Armed Robbery,10.1091,7.8529,2
2020-08-06,2020,August,8,Delta,Kidnapping,5.1519,5.4772,4
2020-08-07,2020,August,8,Rivers,Assault,4.5322,6.7233,1
2020-08-07,2020,August,8,Lagos,Homicide,6.2656,3.162,2
2020-08-08,2020,August,8,Abuja (FCT),Cybercrime,8.5952,7.1306,0
2020-08-08,2020,August,8,Rivers,Cult Clash,4.5311,7.4276,0
2020-08-09,2020,August,8,Plateau,Terrorism,9.2085,9.9272,0
2020-08-09,2020,August,8,Edo,Drug Trafficking,6.02,5.884,2
2020-08-09,2020,August,8,Ogun,Assault,6.9876,3.188,0
2020-08-10,2020,August,8,Edo,Cybercrime,6.4316,5.4494,2
2020-08-10,2020,August,8,Rivers,Terrorism,5.2598,6.6634,0
2020-08-10,2020,August,8,Delta,Kidnapping,5.1364,5.7614,2
2020-08-11,2020,August,8,Oyo,Armed Robbery,7.8016,4.2603,0
2020-08-11,2020,August,8,Ogun,Fraud,7.5382,3.5093,4
2020-08-11,2020,August,8,Borno,Kidnapping,11.5375,13.463,1
2020-08-12,2020,August,8,Zamfara,Cybercrime,12.1456,6.9495,1
2020-08-12,2020,August,8,Anambra,Terrorism,6.2898,6.9276,1
2020-08-12,2020,August,8,Plateau,Assault,9.6759,9.8102,0
2020-08-13,2020,August,8,Rivers,Cybercrime,4.8027,7.3654,1
2020-08-13,2020,August,8,Lagos,Drug Trafficking,6.9378,2.9108,0
2020-08-13,2020,August,8,Abuja (FCT),Burglary,9.2948,7.1914,0
2020-08-13,2020,August,8,Abuja (FCT),Kidnapping,9.2899,7.0607,1
2020-08-13,2020,August,8,Borno,Kidnapping,11.5739,13.5441,0
2020-08-13,2020,August,8,Borno,Kidnapping,11.3929,12.9993,2
2020-08-14,2020,August,8,Rivers,Burglary,4.4397,6.6846,1
2020-08-14,2020,August,8,Abuja (FCT),Terrorism,8.6206,6.958,0
2020-08-15,2020,August,8,Oyo,Homicide,8.3429,4.2243,1
2020-08-15,2020,August,8,Kano,Cybercrime,12.1144,8.0954,1
2020-08-15,2020,August,8,Oyo,Burglary,7.5696,3.4864,0
2020-08-16,2020,August,8,Plateau,Homicide,9.5037,9.9982,1
2020-08-17,2020,August,8,Rivers,Homicide,4.3774,7.0974,1
2020-08-17,2020,August,8,Lagos,Kidnapping,6.7215,3.3755,3
2020-08-18,2020,August,8,Oyo,Cybercrime,7.6958,3.7932,0
2020-08-18,2020,August,8,Enugu,Drug Trafficking,6.3694,7.2889,2
2020-08-18,2020,August,8,Abuja (FCT),Cybercrime,8.8579,7.3842,1
2020-08-18,2020,August,8,Abuja (FCT),Fraud,9.1965,7.7643,1
2020-08-18,2020,August,8,Lagos,Fraud,6.549,3.1451,1
2020-08-18,2020,August,8,Oyo,Fraud,7.8418,4.4241,0
2020-08-19,2020,August,8,Imo,Cult Clash,5.6447,6.8267,1
2020-08-19,2020,August,8,Borno,Assault,11.6498,13.0738,1
2020-08-19,2020,August,8,Borno,Kidnapping,11.6713,13.3291,2
2020-08-19,2020,August,8,Oyo,Homicide,7.9101,3.8279,1
2020-08-19,2020,August,8,Kano,Drug Trafficking,12.1291,8.5179,0
2020-08-19,2020,August,8,Lagos,Homicide,6.6109,3.6359,1
2020-08-20,2020,August,8,Kano,Fraud,11.8881,8.6322,0
2020-08-21,2020,August,8,Lagos,Assault,6.9077,3.8427,3
2020-08-22,2020,August,8,Ogun,Fraud,7.136,3.7869,4
2020-08-22,2020,August,8,Oyo,Armed Robbery,7.4653,4.3355,0
2020-08-23,2020,August,8,Rivers,Assault,4.9156,7.0033,0
2020-08-23,2020,August,8,Borno,Burglary,11.4785,12.6984,0
2020-08-23,2020,August,8,Kaduna,Assault,10.4493,7.1728,2
2020-08-24,2020,August,8,Borno,Cult Clash,12.0009,12.7473,2
2020-08-24,2020,August,8,Lagos,Armed Robbery,6.8631,3.7738,2
2020-08-24,2020,August,8,Oyo,Assault,8.1108,3.9956,1
2020-08-24,2020,August,8,Kano,Homicide,11.8874,8.6686,0
2020-08-25,2020,August,8,Delta,Fraud,5.0845,5.8627,0
2020-08-25,2020,August,8,Oyo,Terrorism,7.445,4.1915,0
2020-08-25,2020,August,8,Rivers,Homicide,4.5577,7.4462,0
2020-08-26,2020,August,8,Ogun,Cybercrime,7.6218,3.4818,2
2020-08-27,2020,August,8,Lagos,Burglary,6.3325,3.2808,2
2020-08-27,2020,August,8,Lagos,Armed Robbery,6.0393,3.1092,3
2020-08-28,2020,August,8,Sokoto,Terrorism,13.1536,4.9016,3
2020-08-28,2020,August,8,Borno,Homicide,12.3136,13.3001,1
2020-08-29,2020,August,8,Rivers,Cult Clash,4.7762,7.0067,1
2020-08-29,2020,August,8,Edo,Drug Trafficking,6.8166,6.0059,1
2020-08-29,2020,August,8,Lagos,Cybercrime,6.8911,3.8032,4
2020-08-29,2020,August,8,Borno,Homicide,11.5951,12.9103,0
2020-08-29,2020,August,8,Oyo,Drug Trafficking,8.0445,3.8887,0
2020-08-29,2020,August,8,Borno,Kidnapping,12.2042,13.561,0
2020-08-29,2020,August,8,Kaduna,Kidnapping,10.7167,6.997,1
2020-08-31,2020,August,8,Lagos,Drug Trafficking,6.7722,3.3258,1
2020-08-31,2020,August,8,Anambra,Fraud,6.3167,7.1612,0
2020-08-31,2020,August,8,Borno,Armed Robbery,12.2418,12.6933,0
2020-08-31,2020,August,8,Lagos,Cult Clash,6.626,3.2878,0
2020-09-02,2020,September,9,Kaduna,Cult Clash,10.811,7.6959,2
2020-09-02,2020,September,9,Anambra,Assault,6.4955,6.508,0
2020-09-02,2020,September,9,Oyo,Cybercrime,8.2916,4.003,1
2020-09-02,2020,September,9,Plateau,Cybercrime,9.1745,9.6531,2
2020-09-02,2020,September,9,Delta,Fraud,5.1184,6.0034,0
2020-09-03,2020,September,9,Oyo,Drug Trafficking,7.898,3.5689,1
2020-09-03,2020,September,9,Kano,Assault,12.3412,8.7439,2
2020-09-03,2020,September,9,Anambra,Burglary,6.0194,7.2381,1
2020-09-03,2020,September,9,Oyo,Burglary,8.2993,3.8823,4
2020-09-03,2020,September,9,Imo,Terrorism,5.7702,7.0189,1
2020-09-04,2020,September,9,Abuja (FCT),Terrorism,9.2219,7.0741,0
2020-09-04,2020,September,9,Zamfara,Terrorism,12.6391,6.269,0
2020-09-05,2020,September,9,Kano,Fraud,11.6241,8.3331,1
2020-09-05,2020,September,9,Bauchi,Drug Trafficking,10.2965,9.4073,1
2020-09-05,2020,September,9,Kano,Burglary,11.5311,8.722,2
2020-09-06,2020,September,9,Lagos,Terrorism,6.719,3.1536,1
2020-09-06,2020,September,9,Lagos,Fraud,6.284,3.6881,1
2020-09-07,2020,September,9,Anambra,Fraud,6.0508,6.5994,0
2020-09-07,2020,September,9,Anambra,Cult Clash,5.9742,7.0755,0
2020-09-07,2020,September,9,Lagos,Kidnapping,6.9575,3.1651,5
2020-09-08,2020,September,9,Rivers,Drug Trafficking,5.1642,6.9889,0
2020-09-09,2020,September,9,Delta,Burglary,5.8041,5.8492,1
2020-09-09,2020,September,9,Edo,Burglary,6.6042,5.3213,0
2020-09-09,2020,September,9,Oyo,Burglary,7.3712,3.4778,1
2020-09-10,2020,September,9,Lagos,Armed Robbery,6.9445,3.0846,3
2020-09-10,2020,September,9,Kano,Homicide,12.4739,8.5803,0
2020-09-10,2020,September,9,Imo,Assault,5.2546,6.7711,2
2020-09-11,2020,September,9,Lagos,Assault,6.0619,3.5485,1
2020-09-13,2020,September,9,Lagos,Drug Trafficking,6.7522,3.5412,4
2020-09-13,2020,September,9,Enugu,Terrorism,6.0768,7.7635,0
2020-09-13,2020,September,9,Cross River,Cult Clash,6.1133,8.4992,0
2020-09-14,2020,September,9,Plateau,Cult Clash,8.9375,9.1473,4
2020-09-14,2020,September,9,Kaduna,Drug Trafficking,10.0595,6.9485,0
2020-09-15,2020,September,9,Lagos,Homicide,6.1737,2.9526,2
2020-09-15,2020,September,9,Lagos,Cybercrime,6.9621,3.7575,0
2020-09-15,2020,September,9,Abuja (FCT),Terrorism,8.8843,7.6187,0
2020-09-15,2020,September,9,Lagos,Cybercrime,6.8438,3.6307,4
2020-09-15,2020,September,9,Lagos,Terrorism,6.3437,3.0272,1
2020-09-15,2020,September,9,Anambra,Terrorism,5.8522,7.2755,0
2020-09-16,2020,September,9,Borno,Fraud,11.5027,13.6073,2
2020-09-16,2020,September,9,Abuja (FCT),Fraud,8.8569,7.5295,0
2020-09-17,2020,September,9,Rivers,Kidnapping,5.2811,7.3314,1
2020-09-17,2020,September,9,Niger,Cult Clash,9.8963,6.3551,0
2020-09-17,2020,September,9,Oyo,Homicide,8.1119,4.314,1
2020-09-17,2020,September,9,Plateau,Cybercrime,9.206,9.5708,2
2020-09-17,2020,September,9,Oyo,Armed Robbery,7.9937,3.9581,1
2020-09-18,2020,September,9,Edo,Kidnapping,6.2309,5.4524,2
2020-09-18,2020,September,9,Lagos,Cybercrime,6.6828,3.8257,3
2020-09-18,2020,September,9,Abuja (FCT),Assault,9.0757,7.872,0
2020-09-19,2020,September,9,Lagos,Drug Trafficking,6.158,3.5781,0
2020-09-19,2020,September,9,Lagos,Cult Clash,6.8613,3.2281,1
2020-09-19,2020,September,9,Abuja (FCT),Cult Clash,9.0951,7.0388,0
2020-09-20,2020,September,9,Lagos,Drug Trafficking,6.1709,3.1715,0
2020-09-20,2020,September,9,Edo,Cult Clash,5.8461,5.5207,0
2020-09-20,2020,September,9,Bauchi,Terrorism,10.1059,9.3836,0
2020-09-21,2020,September,9,Abuja (FCT),Assault,8.8031,7.3254,1
2020-09-22,2020,September,9,Imo,Cult Clash,5.7698,7.1477,1
2020-09-22,2020,September,9,Plateau,Drug Trafficking,9.0383,9.5943,0
2020-09-22,2020,September,9,Borno,Cybercrime,11.5683,13.1643,1
2020-09-23,2020,September,9,Abuja (FCT),Cult Clash,8.7453,7.1477,0
2020-09-23,2020,September,9,Oyo,Fraud,7.6812,4.1746,0
2020-09-23,2020,September,9,Rivers,Armed Robbery,4.646,7.5301,1
2020-09-24,2020,September,9,Lagos,Fraud,6.0388,3.5119,3
2020-09-24,2020,September,9,Lagos,Kidnapping,6.8193,3.0709,0
2020-09-24,2020,September,9,Lagos,Assault,6.6615,3.1412,1
2020-09-25,2020,September,9,Zamfara,Terrorism,11.8671,6.9622,0
2020-09-26,2020,September,9,Kano,Cybercrime,12.2475,9.0674,0
2020-09-26,2020,September,9,Delta,Kidnapping,5.9924,5.4022,2
2020-09-27,2020,September,9,Anambra,Homicide,6.6286,6.7177,1
2020-09-27,2020,September,9,Oyo,Cybercrime,8.0734,4.3157,1
2020-09-27,2020,September,9,Kano,Homicide,12.3843,8.3939,3
2020-09-27,2020,September,9,Kano,Cybercrime,12.4337,8.8738,0
2020-09-27,2020,September,9,Ogun,Drug Trafficking,6.7496,3.5603,0
2020-09-28,2020,September,9,Plateau,Armed Robbery,9.2408,9.0784,0
2020-09-28,2020,September,9,Anambra,Kidnapping,6.0139,7.3314,0
2020-09-28,2020,September,9,Zamfara,Kidnapping,12.3666,6.221,4
2020-09-29,2020,September,9,Abuja (FCT),Cybercrime,9.26,7.638,2
2020-09-30,2020,September,9,Kaduna,Fraud,10.0665,7.4843,2
2020-09-30,2020,September,9,Kano,Kidnapping,11.9624,8.2364,1
2020-09-30,2020,September,9,Abuja (FCT),Cult Clash,8.8987,7.6617,2
2020-09-30,2020,September,9,Lagos,Kidnapping,6.3158,3.7228,1
2020-10-01,2020,October,10,Lagos,Kidnapping,6.9069,3.6067,2
2020-10-01,2020,October,10,Kano,Burglary,11.8449,8.9934,0
2020-10-01,2020,October,10,Borno,Drug Trafficking,11.5675,13.0221,1
2020-10-02,2020,October,10,Borno,Burglary,11.363,13.3878,2
2020-10-02,2020,October,10,Oyo,Homicide,7.6145,4.323,1
2020-10-03,2020,October,10,Ogun,Cult Clash,7.6295,3.5476,0
2020-10-03,2020,October,10,Lagos,Armed Robbery,6.2066,3.7803,2
2020-10-03,2020,October,10,Kano,Fraud,11.9067,8.2639,1
2020-10-04,2020,October,10,Kano,Assault,11.6534,8.776,0
2020-10-04,2020,October,10,Zamfara,Terrorism,11.7405,6.5228,0
2020-10-04,2020,October,10,Kaduna,Cybercrime,10.4011,7.801,4
2020-10-05,2020,October,10,Lagos,Homicide,6.025,3.34,2
2020-10-05,2020,October,10,Delta,Armed Robbery,5.8444,6.1842,3
2020-10-05,2020,October,10,Delta,Armed Robbery,5.755,6.0604,3
2020-10-06,2020,October,10,Borno,Homicide,11.5729,13.4269,1
2020-10-06,2020,October,10,Abuja (FCT),Drug Trafficking,9.1642,7.4742,3
2020-10-06,2020,October,10,Plateau,Cybercrime,9.6268,9.9514,0
2020-10-06,2020,October,10,Kaduna,Homicide,10.2457,7.614,2
